protein1 protein2 combined_score
243273.MgenG_010200002454 243273.MgenG_010200001958 977
243273.MgenG_010200002454 243273.MgenG_010200000250 600
243273.MgenG_010200002454 243273.MgenG_010200002169 936
243273.MgenG_010200002454 243273.MgenG_010200001622 616
243273.MgenG_010200002454 243273.MgenG_010200000045 154
243273.MgenG_010200002454 243273.MgenG_010200001392 265
243273.MgenG_010200002454 243273.MgenG_010200002254 959
243273.MgenG_010200002454 243273.MgenG_010200000295 833
243273.MgenG_010200002454 243273.MgenG_010200000880 498
243273.MgenG_010200002454 243273.MgenG_010200000505 182
243273.MgenG_010200002454 243273.MgenG_010200001180 672
243273.MgenG_010200002454 243273.MgenG_010200001858 247
243273.MgenG_010200002454 243273.MgenG_010200000015 854
243273.MgenG_010200002454 243273.MgenG_010200000165 251
243273.MgenG_010200002454 243273.MgenG_010200002981 755
243273.MgenG_010200002454 243273.MgenG_010200003305 578
243273.MgenG_010200002454 243273.MgenG_010200002816 471
243273.MgenG_010200002454 243273.MgenG_010200001602 849
243273.MgenG_010200002454 243273.MgenG_010200002896 201
243273.MgenG_010200002454 243273.MgenG_010200002049 407
243273.MgenG_010200002454 243273.MgenG_010200000400 582
243273.MgenG_010200002454 243273.MgenG_010200000790 302
243273.MgenG_010200002454 243273.MgenG_010200001928 885
243273.MgenG_010200002454 243273.MgenG_010200003205 542
243273.MgenG_010200002454 243273.MgenG_010200000715 882
243273.MgenG_010200002454 243273.MgenG_010200001402 637
243273.MgenG_010200002454 243273.MgenG_010200000730 572
243273.MgenG_010200002454 243273.MgenG_010200001672 226
243273.MgenG_010200002454 243273.MgenG_010200001777 661
243273.MgenG_010200002454 243273.MgenG_010200001727 387
243273.MgenG_010200002454 243273.MgenG_010200000815 289
243273.MgenG_010200002454 243273.MgenG_010200000025 903
243273.MgenG_010200002454 243273.MgenG_010200001110 999
243273.MgenG_010200002454 243273.MgenG_010200002604 177
243273.MgenG_010200002454 243273.MgenG_010200000770 175
243273.MgenG_010200002454 243273.MgenG_010200000650 620
243273.MgenG_010200002454 243273.MgenG_010200000085 955
243273.MgenG_010200002454 243273.MgenG_010200001095 732
243273.MgenG_010200002454 243273.MgenG_010200000490 645
243273.MgenG_010200002454 243273.MgenG_010200000335 670
243273.MgenG_010200002454 243273.MgenG_010200001005 596
243273.MgenG_010200002454 243273.MgenG_010200003096 402
243273.MgenG_010200002454 243273.MgenG_010200002449 565
243273.MgenG_010200002454 243273.MgenG_010200002164 634
243273.MgenG_010200002454 243273.MgenG_010200001307 766
243273.MgenG_010200002454 243273.MgenG_010200001437 256
243273.MgenG_010200002454 243273.MgenG_010200001135 216
243273.MgenG_010200002454 243273.MgenG_010200003275 830
243273.MgenG_010200002454 243273.MgenG_010200003141 183
243273.MgenG_010200002454 243273.MgenG_010200000955 708
243273.MgenG_010200002454 243273.MgenG_010200000600 551
243273.MgenG_010200002454 243273.MgenG_010200002189 412
243273.MgenG_010200002454 243273.MgenG_010200002229 944
243273.MgenG_010200002454 243273.MgenG_010200001627 716
243273.MgenG_010200002454 243273.MgenG_010200000440 180
243273.MgenG_010200002454 243273.MgenG_010200000280 405
243273.MgenG_010200002454 243273.MgenG_010200001798 330
243273.MgenG_010200002469 243273.MgenG_010200001667 204
243273.MgenG_010200002469 243273.MgenG_010200002776 179
243273.MgenG_010200002469 243273.MgenG_010200002976 191
243273.MgenG_010200002469 243273.MgenG_010200001692 153
243273.MgenG_010200002469 243273.MgenG_010200001432 371
243273.MgenG_010200002469 243273.MgenG_010200000300 169
243273.MgenG_010200002469 243273.MgenG_010200002649 677
243273.MgenG_010200002469 243273.MgenG_010200002219 262
243273.MgenG_010200002469 243273.MgenG_010200001100 386
243273.MgenG_010200002469 243273.MgenG_010200002971 234
243273.MgenG_010200002469 243273.MgenG_010200002851 614
243273.MgenG_010200002469 243273.MgenG_010200002786 301
243273.MgenG_010200002469 243273.MgenG_010200000080 173
243273.MgenG_010200002469 243273.MgenG_010200001722 169
243273.MgenG_010200002469 243273.MgenG_010200000895 479
243273.MgenG_010200002469 243273.MgenG_010200002639 849
243273.MgenG_010200002469 243273.MgenG_010200000290 216
243273.MgenG_010200002469 243273.MgenG_010200002204 204
243273.MgenG_010200002469 243273.MgenG_010200002319 383
243273.MgenG_010200002469 243273.MgenG_010200002289 381
243273.MgenG_010200002469 243273.MgenG_010200002766 444
243273.MgenG_010200002469 243273.MgenG_010200000480 604
243273.MgenG_010200002469 243273.MgenG_010200002569 182
243273.MgenG_010200002469 243273.MgenG_010200002941 473
243273.MgenG_010200002469 243273.MgenG_010200001492 347
243273.MgenG_010200002469 243273.MgenG_010200000225 175
243273.MgenG_010200002469 243273.MgenG_010200002023 171
243273.MgenG_010200002469 243273.MgenG_010200001185 156
243273.MgenG_010200002469 243273.MgenG_010200000040 255
243273.MgenG_010200002469 243273.MgenG_010200000195 177
243273.MgenG_010200002469 243273.MgenG_010200001782 434
243273.MgenG_010200002469 243273.MgenG_010200002008 258
243273.MgenG_010200002469 243273.MgenG_010200000620 185
243273.MgenG_010200002469 243273.MgenG_010200000670 199
243273.MgenG_010200002469 243273.MgenG_010200001742 192
243273.MgenG_010200002469 243273.MgenG_010200003101 575
243273.MgenG_010200002469 243273.MgenG_010200000990 169
243273.MgenG_010200002469 243273.MgenG_010200003146 238
243273.MgenG_010200002469 243273.MgenG_010200002609 173
243273.MgenG_010200002469 243273.MgenG_010200000095 671
243273.MgenG_010200002469 243273.MgenG_010200000220 175
243273.MgenG_010200002469 243273.MgenG_010200000185 239
243273.MgenG_010200002469 243273.MgenG_010200002304 563
243273.MgenG_010200002469 243273.MgenG_010200000595 293
243273.MgenG_010200002469 243273.MgenG_010200002159 152
243273.MgenG_010200002469 243273.MgenG_010200003393 235
243273.MgenG_010200002469 243273.MgenG_010200001170 175
243273.MgenG_010200002469 243273.MgenG_010200001210 432
243273.MgenG_010200002469 243273.MgenG_010200000305 708
243273.MgenG_010200002469 243273.MgenG_010200002259 330
243273.MgenG_010200002469 243273.MgenG_010200003111 175
243273.MgenG_010200002469 243273.MgenG_010200002269 175
243273.MgenG_010200002469 243273.MgenG_010200000485 237
243273.MgenG_010200002469 243273.MgenG_010200002956 169
243273.MgenG_010200002469 243273.MgenG_010200002901 171
243273.MgenG_010200002469 243273.MgenG_010200002514 727
243273.MgenG_010200002469 243273.MgenG_010200000540 234
243273.MgenG_010200002469 243273.MgenG_010200002454 721
243273.MgenG_010200002469 243273.MgenG_010200000545 456
243273.MgenG_010200002469 243273.MgenG_010200001372 406
243273.MgenG_010200002469 243273.MgenG_010200000905 292
243273.MgenG_010200002469 243273.MgenG_010200002264 203
243273.MgenG_010200002469 243273.MgenG_010200000760 360
243273.MgenG_010200002469 243273.MgenG_010200000285 292
243273.MgenG_010200002469 243273.MgenG_010200000465 583
243273.MgenG_010200002469 243273.MgenG_010200000830 469
243273.MgenG_010200002469 243273.MgenG_010200002654 449
243273.MgenG_010200002469 243273.MgenG_010200001130 175
243273.MgenG_010200002469 243273.MgenG_010200001787 371
243273.MgenG_010200002469 243273.MgenG_010200001772 220
243273.MgenG_010200002469 243273.MgenG_010200001948 251
243273.MgenG_010200002469 243273.MgenG_010200001000 267
243273.MgenG_010200002469 243273.MgenG_010200000810 295
243273.MgenG_010200002469 243273.MgenG_010200001567 551
243273.MgenG_010200002469 243273.MgenG_010200001050 439
243273.MgenG_010200002469 243273.MgenG_010200000200 177
243273.MgenG_010200002469 243273.MgenG_010200002074 267
243273.MgenG_010200002469 243273.MgenG_010200001342 247
243273.MgenG_010200002469 243273.MgenG_010200001140 346
243273.MgenG_010200002469 243273.MgenG_010200002484 775
243273.MgenG_010200002469 243273.MgenG_010200000160 240
243273.MgenG_010200002469 243273.MgenG_010200002634 630
243273.MgenG_010200002469 243273.MgenG_010200000745 259
243273.MgenG_010200002469 243273.MgenG_010200001617 753
243273.MgenG_010200002469 243273.MgenG_010200001808 176
243273.MgenG_010200002469 243273.MgenG_010200001707 215
243273.MgenG_010200002469 243273.MgenG_010200000035 213
243273.MgenG_010200002469 243273.MgenG_010200002721 284
243273.MgenG_010200002469 243273.MgenG_010200000975 572
243273.MgenG_010200002469 243273.MgenG_010200002174 185
243273.MgenG_010200002469 243273.MgenG_010200002013 473
243273.MgenG_010200002469 243273.MgenG_010200001968 575
243273.MgenG_010200002469 243273.MgenG_010200000765 151
243273.MgenG_010200002469 243273.MgenG_010200001853 311
243273.MgenG_010200002469 243273.MgenG_010200000455 497
243273.MgenG_010200002469 243273.MgenG_010200003058 241
243273.MgenG_010200002469 243273.MgenG_010200002194 208
243273.MgenG_010200002469 243273.MgenG_010200000960 510
243273.MgenG_010200002469 243273.MgenG_010200000725 222
243273.MgenG_010200002469 243273.MgenG_010200000625 264
243273.MgenG_010200002469 243273.MgenG_010200001200 170
243273.MgenG_010200002469 243273.MgenG_010200000125 724
243273.MgenG_010200002469 243273.MgenG_010200002149 154
243273.MgenG_010200002469 243273.MgenG_010200002911 285
243273.MgenG_010200002469 243273.MgenG_010200002534 223
243273.MgenG_010200002469 243273.MgenG_010200002736 241
243273.MgenG_010200002469 243273.MgenG_010200000030 616
243273.MgenG_010200002469 243273.MgenG_010200002294 221
243273.MgenG_010200002469 243273.MgenG_010200001250 173
243273.MgenG_010200002469 243273.MgenG_010200001412 175
243273.MgenG_010200002469 243273.MgenG_010200000880 231
243273.MgenG_010200002469 243273.MgenG_010200001582 443
243273.MgenG_010200002469 243273.MgenG_010200003305 272
243273.MgenG_010200002469 243273.MgenG_010200000175 174
243273.MgenG_010200002469 243273.MgenG_010200001452 788
243273.MgenG_010200002469 243273.MgenG_010200000665 516
243273.MgenG_010200002469 243273.MgenG_010200002299 563
243273.MgenG_010200002469 243273.MgenG_010200000780 245
243273.MgenG_010200002469 243273.MgenG_010200000550 784
243273.MgenG_010200002469 243273.MgenG_010200001903 154
243273.MgenG_010200002469 243273.MgenG_010200000505 641
243273.MgenG_010200002469 243273.MgenG_010200001397 171
243273.MgenG_010200002469 243273.MgenG_010200000145 695
243273.MgenG_010200002469 243273.MgenG_010200000475 271
243273.MgenG_010200002469 243273.MgenG_010200002599 180
243273.MgenG_010200002469 243273.MgenG_010200002644 976
243273.MgenG_010200002469 243273.MgenG_010200003181 361
243273.MgenG_010200002469 243273.MgenG_010200003136 602
243273.MgenG_010200002469 243273.MgenG_010200001180 202
243273.MgenG_010200002469 243273.MgenG_010200002254 292
243273.MgenG_010200002469 243273.MgenG_010200000110 466
243273.MgenG_010200002469 243273.MgenG_010200001392 248
243273.MgenG_010200002469 243273.MgenG_010200000230 175
243273.MgenG_010200002469 243273.MgenG_010200000250 171
243273.MgenG_010200002469 243273.MgenG_010200000045 281
243273.MgenG_010200002469 243273.MgenG_010200000715 618
243273.MgenG_010200002469 243273.MgenG_010200001110 671
243273.MgenG_010200002469 243273.MgenG_010200001045 474
243273.MgenG_010200002469 243273.MgenG_010200002836 850
243273.MgenG_010200002469 243273.MgenG_010200001928 998
243273.MgenG_010200002469 243273.MgenG_010200000770 267
243273.MgenG_010200002469 243273.MgenG_010200001777 165
243273.MgenG_010200002469 243273.MgenG_010200000995 199
243273.MgenG_010200002469 243273.MgenG_010200001672 204
243273.MgenG_010200002469 243273.MgenG_010200001893 196
243273.MgenG_010200002469 243273.MgenG_010200003028 416
243273.MgenG_010200002469 243273.MgenG_010200000730 222
243273.MgenG_010200002469 243273.MgenG_010200001602 181
243273.MgenG_010200002469 243273.MgenG_010200000085 313
243273.MgenG_010200002469 243273.MgenG_010200000490 436
243273.MgenG_010200002469 243273.MgenG_010200000025 177
243273.MgenG_010200002469 243273.MgenG_010200001727 169
243273.MgenG_010200002469 243273.MgenG_010200001005 266
243273.MgenG_010200002469 243273.MgenG_010200003096 169
243273.MgenG_010200002469 243273.MgenG_010200001307 564
243273.MgenG_010200002469 243273.MgenG_010200003275 526
243273.MgenG_010200002469 243273.MgenG_010200002659 204
243273.MgenG_010200002469 243273.MgenG_010200002229 262
243273.MgenG_010200002469 243273.MgenG_010200000440 192
243273.MgenG_010200002469 243273.MgenG_010200001627 404
243273.MgenG_010200002484 243273.MgenG_010200000110 547
243273.MgenG_010200002484 243273.MgenG_010200000945 579
243273.MgenG_010200002484 243273.MgenG_010200001622 526
243273.MgenG_010200002484 243273.MgenG_010200002469 775
243273.MgenG_010200002484 243273.MgenG_010200002254 851
243273.MgenG_010200002484 243273.MgenG_010200000250 279
243273.MgenG_010200002484 243273.MgenG_010200001180 771
243273.MgenG_010200002484 243273.MgenG_010200000230 167
243273.MgenG_010200002484 243273.MgenG_010200000505 395
243273.MgenG_010200002484 243273.MgenG_010200000130 181
243273.MgenG_010200002484 243273.MgenG_010200002604 228
243273.MgenG_010200002484 243273.MgenG_010200003305 304
243273.MgenG_010200002484 243273.MgenG_010200000815 360
243273.MgenG_010200002484 243273.MgenG_010200000165 433
243273.MgenG_010200002484 243273.MgenG_010200002981 511
243273.MgenG_010200002484 243273.MgenG_010200001858 267
243273.MgenG_010200002484 243273.MgenG_010200000295 818
243273.MgenG_010200002484 243273.MgenG_010200000015 538
243273.MgenG_010200002484 243273.MgenG_010200000790 493
243273.MgenG_010200002484 243273.MgenG_010200001928 833
243273.MgenG_010200002484 243273.MgenG_010200000400 546
243273.MgenG_010200002484 243273.MgenG_010200002294 485
243273.MgenG_010200002484 243273.MgenG_010200000880 915
243273.MgenG_010200002484 243273.MgenG_010200001958 440
243273.MgenG_010200002484 243273.MgenG_010200002816 236
243273.MgenG_010200002484 243273.MgenG_010200002836 918
243273.MgenG_010200002484 243273.MgenG_010200003205 713
243273.MgenG_010200002484 243273.MgenG_010200001893 687
243273.MgenG_010200002484 243273.MgenG_010200000995 724
243273.MgenG_010200002484 243273.MgenG_010200000715 564
243273.MgenG_010200002484 243273.MgenG_010200001045 432
243273.MgenG_010200002484 243273.MgenG_010200001672 252
243273.MgenG_010200002484 243273.MgenG_010200001402 301
243273.MgenG_010200002484 243273.MgenG_010200003028 361
243273.MgenG_010200002484 243273.MgenG_010200002504 218
243273.MgenG_010200002484 243273.MgenG_010200001777 541
243273.MgenG_010200002484 243273.MgenG_010200001727 208
243273.MgenG_010200002484 243273.MgenG_010200000650 150
243273.MgenG_010200002484 243273.MgenG_010200000490 767
243273.MgenG_010200002484 243273.MgenG_010200000025 621
243273.MgenG_010200002484 243273.MgenG_010200001110 462
243273.MgenG_010200002484 243273.MgenG_010200000335 153
243273.MgenG_010200002484 243273.MgenG_010200003096 572
243273.MgenG_010200002484 243273.MgenG_010200001135 385
243273.MgenG_010200002484 243273.MgenG_010200000170 357
243273.MgenG_010200002484 243273.MgenG_010200001602 780
243273.MgenG_010200002484 243273.MgenG_010200002049 175
243273.MgenG_010200002484 243273.MgenG_010200002164 446
243273.MgenG_010200002484 243273.MgenG_010200000785 377
243273.MgenG_010200002484 243273.MgenG_010200003275 927
243273.MgenG_010200002484 243273.MgenG_010200002659 538
243273.MgenG_010200002484 243273.MgenG_010200001307 494
243273.MgenG_010200002484 243273.MgenG_010200000955 536
243273.MgenG_010200002484 243273.MgenG_010200000855 151
243273.MgenG_010200002484 243273.MgenG_010200000440 445
243273.MgenG_010200002484 243273.MgenG_010200001798 449
243273.MgenG_010200002484 243273.MgenG_010200002229 539
243273.MgenG_010200002484 243273.MgenG_010200002189 168
243273.MgenG_010200002484 243273.MgenG_010200001627 916
243273.MgenG_010200002484 243273.MgenG_010200000280 275
243273.MgenG_010200002484 243273.MgenG_010200002941 701
243273.MgenG_010200002484 243273.MgenG_010200000655 570
243273.MgenG_010200002484 243273.MgenG_010200003393 700
243273.MgenG_010200002484 243273.MgenG_010200000340 273
243273.MgenG_010200002484 243273.MgenG_010200001702 593
243273.MgenG_010200002484 243273.MgenG_010200002184 193
243273.MgenG_010200002484 243273.MgenG_010200002851 857
243273.MgenG_010200002484 243273.MgenG_010200000825 726
243273.MgenG_010200002484 243273.MgenG_010200002214 371
243273.MgenG_010200002484 243273.MgenG_010200000080 175
243273.MgenG_010200002484 243273.MgenG_010200000040 879
243273.MgenG_010200002484 243273.MgenG_010200000290 570
243273.MgenG_010200002484 243273.MgenG_010200001782 259
243273.MgenG_010200002484 243273.MgenG_010200002891 166
243273.MgenG_010200002484 243273.MgenG_010200003013 379
243273.MgenG_010200002484 243273.MgenG_010200000020 564
243273.MgenG_010200002484 243273.MgenG_010200000395 568
243273.MgenG_010200002484 243273.MgenG_010200002786 474
243273.MgenG_010200002484 243273.MgenG_010200000895 540
243273.MgenG_010200002484 243273.MgenG_010200002204 664
243273.MgenG_010200002484 243273.MgenG_010200002639 859
243273.MgenG_010200002484 243273.MgenG_010200001322 436
243273.MgenG_010200002484 243273.MgenG_010200002134 156
243273.MgenG_010200002484 243273.MgenG_010200001722 278
243273.MgenG_010200002484 243273.MgenG_010200002539 247
243273.MgenG_010200002484 243273.MgenG_010200002234 491
243273.MgenG_010200002484 243273.MgenG_010200002569 504
243273.MgenG_010200002484 243273.MgenG_010200000920 418
